protein_a	protein_b	involves_dark	genetic_assays
P0CG63	P36520	0	Negative Genetic
P0CG63	P36037	0	Dosage Rescue;Negative Genetic;Phenotypic Suppression;Synthetic Lethality
P0CG63	P36012	0	Dosage Rescue
P0CG63	P35179	0	Phenotypic Suppression
P0CG63	P33755	0	Dosage Rescue
P0CG63	P33297	0	Negative Genetic
P0CG63	P32571	0	Dosage Growth Defect;Dosage Rescue;Phenotypic Suppression
P0CG63	P32324	0	Negative Genetic
P0CG63	P31539	0	Phenotypic Enhancement
P0CG63	P26783	0	Dosage Rescue
P0CG63	P25694	0	Dosage Rescue
P0CG63	P25443	0	Negative Genetic
P0CG63	P25037	0	Negative Genetic
P0CG63	P22515	0	Dosage Rescue
P0CG63	P22141	0	Phenotypic Suppression;Synthetic Rescue
P0CG63	P14682	0	Dosage Rescue;Negative Genetic
P0CG63	P0CX47	0	Negative Genetic
P0CG63	P0CX45	0	Negative Genetic
P0CG63	P0CX43	0	Synthetic Growth Defect
P0CG63	P0CX39	0	Negative Genetic
P0CG63	P0CX35	0	Negative Genetic
P0CG63	P0CX31	0	Negative Genetic
P0CG63	P0CH08	0	Negative Genetic
P0CG47	P0CG48	0	Negative Genetic
P0CE48	P60723	0	Negative Genetic
P0CE47	P60723	0	Negative Genetic
P0C960	P41052	0	Positive Genetic
P0C960	P28306	0	Positive Genetic
P0C2H9	Q12522	0	Negative Genetic
P0C2H9	Q08235	0	Negative Genetic
P0C2H9	P14127	0	Positive Genetic
P0C2H9	P13188	0	Negative Genetic
P0C2H8	P0C2H9	0	Synthetic Growth Defect
P0C2H7	Q07915	0	Positive Genetic
P0C2H7	P32915	0	Negative Genetic
P0C2H7	P32904	0	Positive Genetic
P0C2H7	P32495	0	Positive Genetic
P0C2H7	P15646	0	Negative Genetic
P0C2H6	P33309	0	Dosage Rescue
P0C2H6	P0C2H7	0	Synthetic Lethality
P0C0X0	Q3E7X9	0	Negative Genetic;Synthetic Lethality
P0C0X0	Q02793	0	Negative Genetic
P0C0X0	P47089	0	Negative Genetic
P0C0X0	P38011	0	Negative Genetic
P0C0X0	P33309	0	Negative Genetic;Synthetic Growth Defect
P0C0X0	P32769	0	Negative Genetic
P0C0X0	P0CX47	0	Positive Genetic
P0C0W9	Q3E757	0	Synthetic Lethality
P0C0W9	Q08746	0	Negative Genetic
P0C0W9	Q08745	0	Positive Genetic
P0C0W9	Q02892	0	Negative Genetic
P0C0W9	Q01662	0	Positive Genetic
P0C0W9	P53742	0	Negative Genetic
P0C0W9	P46784	0	Positive Genetic
P0C0W9	P32794	0	Negative Genetic
P0C0W9	P20459	0	Negative Genetic
P0C0W9	P20081	0	Positive Genetic
P0C0W9	P16370	0	Positive Genetic
P0C0W9	P0CX47	0	Positive Genetic
P0C0W1	Q3E7Y3	0	Negative Genetic;Synthetic Lethality
P0C0W1	Q04697	0	Negative Genetic
P0C0W1	P33309	0	Negative Genetic
P0C0W1	P32769	0	Negative Genetic
P0C0W1	P0CX39	0	Positive Genetic
P0C0V8	Q3E754	0	Synthetic Lethality
P0C0V8	Q08972	0	Negative Genetic
P0C0V8	Q08444	0	Positive Genetic
P0C0V8	Q02793	0	Negative Genetic
P0C0V8	P49626	0	Negative Genetic
P0C0V8	P49167	0	Negative Genetic
P0C0V8	P41057	0	Positive Genetic
P0C0V8	P38912	0	Negative Genetic
P0C0V8	P33309	0	Dosage Rescue;Negative Genetic;Synthetic Growth Defect
P0C0V8	P23301	0	Negative Genetic
P0C0V8	P0CX55	0	Positive Genetic
P0C0V8	P0CX51	0	Positive Genetic
P0C0V8	P0CX29	0	Positive Genetic
P0C0V0	P77774	0	Negative Genetic;Positive Genetic
P0C0V0	P77754	0	Positive Genetic
P0C0T5	P37340	0	Negative Genetic
P0C0T4	Q3E792	0	Negative Genetic;Synthetic Growth Defect
P0C0T4	Q08444	0	Negative Genetic
P0C0T4	P0CX23	0	Positive Genetic
P0C0T4	P0CH08	0	Negative Genetic
P0C0S1	P75783	0	Positive Genetic
P0C0R7	P63177	0	Negative Genetic
P0C0R7	P60723	0	Negative Genetic
P0C0R7	P42641	0	Negative Genetic
P0C0L2	P77717	0	Negative Genetic
P0C093	P77173	0	Negative Genetic
P0C093	P18196	0	Positive Genetic
P0C079	P67697	0	Positive Genetic
P0C077	Q47156	0	Negative Genetic
P0C077	Q46865	0	Negative Genetic
P0C077	Q46864	0	Positive Genetic
P0C077	P76106	0	Positive Genetic
P0C077	P69346	0	Positive Genetic
P0C077	P67697	0	Negative Genetic
P0C077	P20083	0	Positive Genetic
P0C074	P46947	0	Negative Genetic
P0C074	P40565	0	Negative Genetic
P0C066	P28306	0	Negative Genetic;Positive Genetic
P0C066	P10100	0	Positive Genetic
P0AGL7	P36929	0	Negative Genetic
P0AGK8	P63020	0	Negative Genetic
P0AGK1	P75728	0	Negative Genetic
P0AGJ2	P25522	0	Negative Genetic
P0AGJ2	P0C0R7	0	Negative Genetic
P0AGI1	P31134	0	Positive Genetic
P0AGH5	P37313	0	Negative Genetic
P0AGH5	P23843	0	Positive Genetic
P0AGH3	P77348	0	Positive Genetic
P0AGH3	P37313	0	Positive Genetic
P0AGH3	P23847	0	Negative Genetic
P0AGG2	P76084	0	Negative Genetic
P0AGE0	P43329	0	Negative Genetic
P0AGE0	P21893	0	Positive Genetic
P0AGD7	P25714	0	Positive Genetic
P0AGD7	P10408	0	Positive Genetic
P0AGC3	P41052	0	Positive Genetic
P0AGC3	P28249	0	Negative Genetic
P0AGA6	P37640	0	Negative Genetic
P0AGA2	P10121	0	Negative Genetic
P0AGA2	P0AGD7	0	Negative Genetic
P0AG96	P77774	0	Negative Genetic
P0AG96	P27247	0	Negative Genetic
P0AG96	P10408	0	Negative Genetic
P0AG96	P0AGD7	0	Positive Genetic
P0AG96	P0AGA2	0	Negative Genetic
P0AG93	P25714	0	Positive Genetic
P0AG90	P0AGD7	0	Positive Genetic
P0AG90	P0AG96	0	Negative Genetic
P0AG86	P69428	0	Negative Genetic
P0AG86	P69423	0	Negative Genetic;Positive Genetic
P0AG86	P25714	0	Negative Genetic
P0AG86	P10408	0	Negative Genetic
P0AG86	P10121	0	Negative Genetic
P0AG86	P0AGA2	0	Negative Genetic
P0AG86	P0AG90	0	Positive Genetic
P0AG76	P30958	0	Negative Genetic
P0AG48	P60785	0	Negative Genetic
P0AG48	P0AGA2	0	Negative Genetic
P0AG20	P60723	0	Negative Genetic
P0AG20	P55135	0	Negative Genetic
P0AG11	P28631	0	Positive Genetic
P0AG11	P28630	0	Positive Genetic
P0AG11	P10443	0	Positive Genetic
P0AFW2	P75809	0	Negative Genetic
P0AFW2	P0AG48	0	Positive Genetic
P0AFV4	P23865	0	Positive Genetic
P0AFU4	P52076	0	Positive Genetic
P0AFT5	P37662	0	Positive Genetic
P0AFS9	P63883	0	Positive Genetic
P0AFS9	P28306	0	Positive Genetic
P0AFS9	P0AGC3	0	Negative Genetic
P0AFK4	P31134	0	Negative Genetic
P0AFI5	P76190	0	Positive Genetic
P0AFH8	P77717	0	Positive Genetic
P0AFH6	P77737	0	Negative Genetic
P0AFH6	P76027	0	Negative Genetic
P0AFH6	P37313	0	Negative Genetic
P0AFH6	P23843	0	Negative Genetic
P0AFH2	P77737	0	Negative Genetic
P0AFH2	P77463	0	Negative Genetic
P0AFH2	P77348	0	Negative Genetic
P0AFH2	P76027	0	Negative Genetic
P0AFH2	P75796	0	Positive Genetic
P0AFH2	P37313	0	Negative Genetic
P0AFH2	P23843	0	Negative Genetic
P0AFH2	P0AGH5	0	Negative Genetic
P0AFH2	P0AFH6	0	Negative Genetic
P0AFH0	P10441	0	Positive Genetic
P0AFC0	P31806	0	Negative Genetic
P0AFB8	Q47005	0	Positive Genetic
P0AF98	P61316	0	Negative Genetic
P0AF98	P31554	0	Negative Genetic
P0AF98	P10907	0	Negative Genetic
P0AF98	P10905	0	Positive Genetic
P0AF63	P37013	0	Positive Genetic
P0AF36	P77173	0	Positive Genetic
P0AF36	P28249	0	Positive Genetic
P0AF36	P24205	0	Negative Genetic
P0AF28	P0AFB8	0	Positive Genetic
P0AF16	P60472	0	Positive Genetic
P0AF06	P76010	0	Positive Genetic
P0AF06	P75942	0	Negative Genetic
P0AF06	P50466	0	Negative Genetic
P0AF06	P33135	0	Negative Genetic
P0AF06	P15070	0	Negative Genetic
P0AEZ3	P21645	0	Positive Genetic
P0AEZ3	P16926	0	Negative Genetic
P0AEY8	P24177	0	Positive Genetic
P0AEX9	P0C0V0	0	Negative Genetic
P0AEW1	P16432	0	Negative Genetic
P0AEU7	P0C0V0	0	Negative Genetic
P0AES4	P0AES6	0	Positive Genetic
P0AEP3	P37744	0	Positive Genetic
P0AEN4	P58034	0	Negative Genetic
P0AEN4	P27434	0	Negative Genetic
P0AEL6	P17315	0	Positive Genetic
P0AEL6	P15031	0	Positive Genetic
P0AEL6	P15028	0	Positive Genetic
P0AEK4	P24182	0	Positive Genetic
P0AEJ0	P76398	0	Positive Genetic
P0AEJ0	P75830	0	Positive Genetic
P0AEJ0	P32716	0	Positive Genetic
P0AEJ0	P31224	0	Positive Genetic
P0AEI4	P75838	0	Negative Genetic
P0AEG6	P31554	0	Positive Genetic
P0AEG6	P0AEU7	0	Positive Genetic
P0AEG1	P75957	0	Positive Genetic
P0AEG1	P37313	0	Negative Genetic
P0AEG1	P23847	0	Negative Genetic
P0AEG1	P23843	0	Positive Genetic
P0AEG1	P0AFH2	0	Negative Genetic
P0AEF8	P77737	0	Negative Genetic
P0AEF8	P0AEG1	0	Negative Genetic
P0AED9	P28638	0	Positive Genetic
P0AED5	P52106	0	Positive Genetic
P0AEC3	P76082	0	Negative Genetic
P0AEC3	P38683	0	Negative Genetic
P0AEC3	P31551	0	Negative Genetic
P0AEA8	P17846	0	Positive Genetic
P0AE88	P52106	0	Negative Genetic
P0AE88	P0DMC7	0	Positive Genetic
P0AE88	P0AEC3	0	Negative Genetic
P0AE85	P0C0V0	0	Positive Genetic
P0AE67	P0AEM6	0	Negative Genetic
P0AE67	P0AEC3	0	Positive Genetic
P0AE18	P69222	0	Positive Genetic
P0AE16	P76008	0	Negative Genetic
P0AE16	P0AEZ7	0	Positive Genetic
P0AE06	P76399	0	Positive Genetic
P0AE06	P75830	0	Positive Genetic
P0AE06	P38054	0	Negative Genetic
P0AE06	P32714	0	Negative Genetic
P0AE06	P24181	0	Positive Genetic
P0AE06	P24177	0	Negative Genetic
P0ADZ7	P31224	0	Positive Genetic
P0ADZ7	P25714	0	Positive Genetic
P0ADZ7	P10408	0	Negative Genetic
P0ADZ7	P0AGA2	0	Positive Genetic
P0ADZ0	P60785	0	Positive Genetic
P0ADZ0	P33643	0	Negative Genetic
P0ADZ0	P27434	0	Positive Genetic
P0ADZ0	P10408	0	Negative Genetic
P0ADZ0	P10121	0	Positive Genetic
P0ADZ0	P0CE48	0	Negative Genetic
P0ADZ0	P0CE47	0	Negative Genetic
P0ADZ0	P0AGD7	0	Positive Genetic
P0ADZ0	P0AG48	0	Positive Genetic
P0ADZ0	P0AG20	0	Negative Genetic
P0ADZ0	P0AE18	0	Positive Genetic
P0ADW3	P77747	0	Negative Genetic
P0ADW3	P28249	0	Positive Genetic
P0ADW3	P0AFS9	0	Positive Genetic
P0ADW3	P0AF36	0	Positive Genetic
P0ADW3	P0AEG4	0	Negative Genetic
P0ADV9	P61320	0	Positive Genetic
P0ADV9	P31554	0	Negative Genetic
P0ADV9	P0AF98	0	Positive Genetic
P0ADV1	P61316	0	Negative Genetic
P0ADV1	P31554	0	Positive Genetic
P0ADV1	P0AF98	0	Negative Genetic
P0ADS2	P27434	0	Negative Genetic
P0ADS2	P16926	0	Negative Genetic
P0ADS2	P0C093	0	Positive Genetic
P0ADS2	P0AF36	0	Positive Genetic
P0ADS2	P0AEN4	0	Positive Genetic
P0ADI4	P16869	0	Negative Genetic
P0ADG7	P52061	0	Phenotypic Enhancement
P0ADD7	P10151	0	Positive Genetic
P0ADC6	P60752	0	Negative Genetic
P0ADC6	P31554	0	Negative Genetic
P0ADC6	P0ADV1	0	Negative Genetic
P0ADC3	P75831	0	Positive Genetic
P0ADC3	P69776	0	Positive Genetic
P0ADC3	P61320	0	Positive Genetic
P0ADC3	P23930	0	Negative Genetic
P0ADC3	P0AF98	0	Negative Genetic
P0ADC1	P77774	0	Positive Genetic
P0ADC1	P61320	0	Positive Genetic
P0ADC1	P31554	0	Positive Genetic
P0ADC1	P0AF98	0	Negative Genetic
P0ADC1	P0ADV1	0	Positive Genetic
P0ADA7	P0C0L2	0	Negative Genetic
P0AD65	P46022	0	Positive Genetic
P0AD65	P27434	0	Negative Genetic
P0AD65	P17952	0	Positive Genetic
P0AD65	P17443	0	Positive Genetic
P0AD65	P14900	0	Positive Genetic
P0AD65	P11880	0	Negative Genetic
P0AD65	P0AGC3	0	Positive Genetic
P0AD65	P0AFI5	0	Positive Genetic
P0AD65	P0AF16	0	Positive Genetic
P0AD57	P60472	0	Negative Genetic
P0AD49	P0CE47	0	Positive Genetic
P0ACZ4	P52106	0	Positive Genetic
P0ACZ4	P37640	0	Negative Genetic
P0ACZ2	P76387	0	Negative Genetic
P0ACY9	P23840	0	Positive Genetic
P0ACY9	P0AG11	0	Positive Genetic
P0ACV0	P43341	0	Negative Genetic
P0ACV0	P24205	0	Negative Genetic
P0ACS2	P0AGK8	0	Positive Genetic
P0ACS2	P0AF63	0	Positive Genetic
P0ACR4	P23841	0	Positive Genetic
P0ACQ7	P76250	0	Positive Genetic
P0ACQ7	P39376	0	Positive Genetic
P0ACQ7	P0ACR0	0	Negative Genetic
P0ACM2	P76114	0	Negative Genetic
P0ACM2	P39161	0	Positive Genetic
P0ACL2	P31475	0	Positive Genetic
P0ACL2	P31460	0	Negative Genetic
P0ACK5	P0ACN7	0	Negative Genetic
P0ACK5	P0ACK8	0	Negative Genetic
P0ACJ8	P50456	0	Negative Genetic
P0ACJ8	P10151	0	Negative Genetic
P0ACJ8	P0AFJ5	0	Positive Genetic
P0ACJ8	P0AF28	0	Positive Genetic
P0ACJ8	P0ACQ4	0	Negative Genetic
P0ACI6	P0ACJ5	0	Positive Genetic
P0ACH8	P0ACJ8	0	Positive Genetic
P0ACH5	P77379	0	Positive Genetic
P0ACH5	P0AES4	0	Negative Genetic
P0ACH5	P0ACS9	0	Negative Genetic
P0ACH5	P0ACS2	0	Positive Genetic
P0ACH5	P0ACR9	0	Positive Genetic
P0ACG8	P60723	0	Positive Genetic
P0ACG8	P0ADZ0	0	Positive Genetic
P0ACG6	P77091	0	Positive Genetic
P0ACF8	P0ACG1	0	Negative Genetic
P0ACF0	P0ACF8	0	Negative Genetic
P0ACF0	P0ACF4	0	Negative Genetic
P0ACE3	P0ACG1	0	Positive Genetic
P0ACD4	P77689	0	Negative Genetic
P0ACD4	P77522	0	Negative Genetic
P0ACD4	P77499	0	Negative Genetic
P0ACD4	P77444	0	Negative Genetic
P0ACC7	P37773	0	Positive Genetic
P0ACC7	P17952	0	Positive Genetic
P0ACC7	P14900	0	Positive Genetic
P0ACC7	P0AF16	0	Positive Genetic
P0ACC7	P0AEP3	0	Positive Genetic
P0ACC3	P63020	0	Negative Genetic
P0ACB0	P28630	0	Negative Genetic
P0AC78	P37759	0	Positive Genetic
P0AC78	P14900	0	Positive Genetic
P0AC75	P76473	0	Negative Genetic
P0AC75	P43341	0	Positive Genetic
P0AC75	P27300	0	Positive Genetic
P0AC75	P24205	0	Positive Genetic
P0AC69	P77522	0	Negative Genetic
P0AC69	P63020	0	Negative Genetic
P0AC69	P0ACD4	0	Negative Genetic
P0AC35	P14407	0	Positive Genetic
P0AC35	P11663	0	Positive Genetic
P0AC30	P75831	0	Positive Genetic
P0AC30	P37690	0	Positive Genetic
P0AC30	P0AEN4	0	Negative Genetic
P0AC30	P0ADS2	0	Negative Genetic
P0AC05	P75933	0	Positive Genetic
P0AC05	P26608	0	Negative Genetic
P0AC05	P24216	0	Negative Genetic
P0AC05	P0AEC3	0	Negative Genetic
P0AC02	P77774	0	Negative Genetic
P0AC02	P61316	0	Positive Genetic
P0AC02	P39321	0	Negative Genetic
P0AC02	P31554	0	Negative Genetic
P0AC02	P0ADC1	0	Positive Genetic
P0ABZ6	P77774	0	Negative Genetic
P0ABZ6	P10408	0	Positive Genetic
P0ABZ6	P0C0V0	0	Negative Genetic;Positive Genetic
P0ABZ6	P0AGA2	0	Positive Genetic
P0ABZ6	P0AG86	0	Negative Genetic
P0ABZ6	P0AFL3	0	Positive Genetic
P0ABZ6	P0AEU7	0	Negative Genetic
P0ABZ6	P0AEG4	0	Negative Genetic
P0ABZ4	P10441	0	Positive Genetic
P0ABY2	P0AC05	0	Negative Genetic
P0ABX8	P75942	0	Negative Genetic
P0ABX8	P75933	0	Negative Genetic
P0ABX8	P0AF06	0	Negative Genetic
P0ABX8	P0ADA7	0	Negative Genetic
P0ABV2	P75780	0	Positive Genetic
P0ABV2	P15047	0	Negative Genetic
P0ABV2	P13036	0	Negative Genetic
P0ABV2	P0AF06	0	Negative Genetic
P0ABV2	P0AEL6	0	Positive Genetic
P0ABV2	P0AEJ2	0	Positive Genetic
P0ABU9	P75958	0	Positive Genetic
P0ABU9	P0ADC3	0	Negative Genetic
P0ABU7	P24077	0	Negative Genetic
P0ABU7	P23878	0	Negative Genetic
P0ABU7	P17315	0	Positive Genetic
P0ABU7	P15047	0	Negative Genetic
P0ABU7	P13039	0	Negative Genetic
P0ABU7	P13036	0	Negative Genetic
P0ABU7	P0AEL6	0	Negative Genetic
P0ABU7	P0AEJ2	0	Positive Genetic
P0ABU7	P0ADI4	0	Negative Genetic
P0ABU7	P0ABV6	0	Positive Genetic
P0ABS8	P28905	0	Positive Genetic
P0ABS5	P24230	0	Positive Genetic
P0ABS5	P23862	0	Negative Genetic
P0ABS5	P10443	0	Positive Genetic
P0ABS5	P0AGE0	0	Positive Genetic
P0ABS5	P0AES4	0	Positive Genetic
P0ABR1	P36767	0	Negative Genetic
P0ABR1	P0ACY9	0	Positive Genetic
P0ABQ4	P0AFS3	0	Positive Genetic
P0ABN1	P76091	0	Positive Genetic
P0ABN1	P13033	0	Negative Genetic
P0ABK5	P38038	0	Positive Genetic
P0ABK2	P69054	0	Negative Genetic
P0ABJ9	P26459	0	Positive Genetic
P0ABJ9	P26458	0	Positive Genetic
P0ABJ9	P0ADW3	0	Positive Genetic
P0ABJ6	P26458	0	Positive Genetic
P0ABJ6	P0ABK2	0	Negative Genetic
P0ABJ1	P26459	0	Negative Genetic
P0ABJ1	P0AFD6	0	Negative Genetic
P0ABJ1	P0AEA5	0	Positive Genetic
P0ABJ1	P0ABK2	0	Negative Genetic
P0ABJ1	P0ABJ9	0	Positive Genetic
P0ABH9	P0AFZ3	0	Positive Genetic
P0ABH4	P27434	0	Positive Genetic
P0ABH4	P17443	0	Positive Genetic
P0ABH4	P0AG96	0	Negative Genetic
P0ABH4	P0AEN4	0	Negative Genetic
P0ABH4	P0AD65	0	Positive Genetic
P0ABH0	P77173	0	Positive Genetic
P0ABH0	P10408	0	Negative Genetic
P0ABH0	P0AD65	0	Negative Genetic
P0ABH0	P0AC30	0	Negative Genetic;Positive Genetic
P0ABG7	P76577	0	Positive Genetic
P0ABG7	P33013	0	Negative Genetic
P0ABG7	P22188	0	Negative Genetic
P0ABG7	P17443	0	Negative Genetic
P0ABG7	P14900	0	Positive Genetic
P0ABG7	P11880	0	Positive Genetic
P0ABG7	P0ABH4	0	Positive Genetic
P0ABG7	P0ABH0	0	Positive Genetic
P0ABG4	P46022	0	Positive Genetic
P0ABG4	P45955	0	Negative Genetic
P0ABG4	P33013	0	Negative Genetic
P0ABG4	P18196	0	Positive Genetic
P0ABG4	P16926	0	Negative Genetic
P0ABG4	P10443	0	Positive Genetic
P0ABG4	P0AD65	0	Negative Genetic
P0ABG4	P0AC30	0	Negative Genetic;Positive Genetic
P0ABG4	P0ABH4	0	Positive Genetic
P0ABF8	P23830	0	Negative Genetic
P0ABE2	P13445	0	Negative Genetic
P0ABD8	P27247	0	Negative Genetic
P0ABD8	P0AEK4	0	Negative Genetic
P0ABD8	P0AC47	0	Negative Genetic
P0ABC3	P0AGA2	0	Negative Genetic
P0AB89	P24186	0	Positive Genetic
P0AB38	P77747	0	Positive Genetic
P0AB38	P28249	0	Positive Genetic
P0AB38	P0AFV4	0	Positive Genetic
P0AAT6	P42641	0	Negative Genetic
P0AAM1	P37182	0	Positive Genetic
P0AAM1	P26459	0	Negative Genetic
P0AAI9	P69451	0	Positive Genetic
P0AAI9	P21177	0	Positive Genetic
P0AAI9	P11454	0	Positive Genetic
P0AAI9	P0ABD5	0	Positive Genetic
P0AAI5	P69451	0	Positive Genetic
P0AAI5	P60782	0	Positive Genetic
P0AAI5	P24182	0	Positive Genetic
P0AAI5	P0AEK4	0	Positive Genetic
P0AAI3	P10408	0	Positive Genetic
P0AAI3	P0ABC7	0	Positive Genetic
P0AAH8	P77463	0	Positive Genetic
P0AAH8	P0AFH6	0	Positive Genetic
P0AAH8	P0AFH2	0	Negative Genetic
P0AAH4	P77463	0	Positive Genetic
P0AAH4	P77348	0	Positive Genetic
P0AAH4	P77308	0	Positive Genetic
P0AAH4	P10907	0	Positive Genetic
P0AAH4	P0AFH6	0	Positive Genetic
P0AAH4	P0AFH2	0	Negative Genetic
P0AAG0	P77463	0	Negative Genetic
P0AAG0	P77308	0	Negative Genetic
P0AAG0	P0AGH5	0	Negative Genetic
P0AAG0	P0AEG1	0	Negative Genetic
P0AAB6	P37653	0	Positive Genetic
P0AAB6	P0AG00	0	Negative Genetic
P0AAB4	P0AGK1	0	Negative Genetic
P0AAB2	P38134	0	Negative Genetic
P0AAA7	P76387	0	Positive Genetic
P0AAA7	P76373	0	Negative Genetic
P0AAA7	P37747	0	Negative Genetic
P0AAA7	P37744	0	Negative Genetic
P0AAA7	P0AAB2	0	Positive Genetic
P0AA84	P23830	0	Positive Genetic
P0AA60	P30149	0	Positive Genetic
P0AA39	Q57261	0	Positive Genetic
P0AA25	P0AEG6	0	Negative Genetic
P0AA16	P52106	0	Negative Genetic
P0AA16	P0DMC7	0	Negative Genetic
P0A9Y6	P75811	0	Positive Genetic
P0A9Y6	P67662	0	Positive Genetic
P0A9Y6	P27302	0	Negative Genetic
P0A9Y6	P0ACF0	0	Positive Genetic
P0A9X9	P0A9Y6	0	Positive Genetic
P0A9X4	P22188	0	Positive Genetic
P0A9X4	P17952	0	Positive Genetic
P0A9X4	P17443	0	Negative Genetic
P0A9X4	P11880	0	Positive Genetic
P0A9X4	P0AEB2	0	Negative Genetic
P0A9X4	P0AD65	0	Negative Genetic
P0A9X4	P0ABH0	0	Negative Genetic
P0A9X4	P0ABG7	0	Negative Genetic
P0A9X4	P0ABG4	0	Negative Genetic;Positive Genetic
P0A9W0	P0ACK5	0	Negative Genetic
P0A9U8	P77467	0	Positive Genetic
P0A9U8	P31551	0	Negative Genetic
P0A9R7	P77173	0	Positive Genetic
P0A9R7	P76027	0	Negative Genetic
P0A9R7	P18196	0	Negative Genetic
P0A9R7	P0AEN4	0	Negative Genetic
P0A9R7	P0ADS2	0	Negative Genetic
P0A9R7	P0ABG4	0	Negative Genetic
P0A9R4	P77689	0	Negative Genetic
P0A9R4	P77667	0	Negative Genetic
P0A9R4	P77522	0	Negative Genetic
P0A9R4	P77499	0	Negative Genetic
P0A9R4	P63020	0	Negative Genetic
P0A9R4	P0ACC3	0	Positive Genetic
P0A9Q5	P24182	0	Positive Genetic
P0A9Q5	P0AAI9	0	Positive Genetic
P0A9M8	P77399	0	Negative Genetic
P0A9M8	P76503	0	Negative Genetic
P0A9M8	P21177	0	Negative Genetic
P0A9M8	P0ACC7	0	Negative Genetic
P0A9M8	P0ABD8	0	Negative Genetic
P0A9M8	P0ABD5	0	Negative Genetic
P0A9M0	P39099	0	Positive Genetic
P0A9M0	P0C0V0	0	Negative Genetic
P0A9M0	P0C058	0	Positive Genetic
P0A9M0	P0C054	0	Positive Genetic
P0A9M0	P0ABH9	0	Negative Genetic
P0A9L5	P0ABZ6	0	Positive Genetic
P0A9J0	P30014	0	Positive Genetic
P0A9H9	P15070	0	Negative Genetic
P0A9H9	P0ABX8	0	Negative Genetic
P0A9G4	P64530	0	Negative Genetic
P0A9G4	P37309	0	Negative Genetic
P0A9E2	P0ACS9	0	Negative Genetic
P0A9E0	P77379	0	Negative Genetic
P0A9E0	P37309	0	Positive Genetic
P0A9E0	P27245	0	Negative Genetic
P0A9E0	P0ACK5	0	Negative Genetic
P0A9E0	P0ACI0	0	Negative Genetic
P0A9E0	P0ACH8	0	Negative Genetic
P0A9E0	P0ACH5	0	Negative Genetic
P0A9E0	P0A9E2	0	Positive Genetic
P0A9C0	P26647	0	Negative Genetic
P0A9A9	P0A9F1	0	Positive Genetic
P0A9A6	P77173	0	Positive Genetic
P0A9A6	P62517	0	Positive Genetic
P0A9A6	P28638	0	Positive Genetic
P0A9A6	P27434	0	Negative Genetic
P0A9A6	P18196	0	Positive Genetic
P0A9A6	P16926	0	Positive Genetic
P0A9A6	P0C093	0	Positive Genetic
P0A9A6	P0AFZ5	0	Positive Genetic
P0A9A6	P0ADS2	0	Positive Genetic
P0A9A6	P0AD65	0	Positive Genetic
P0A9A6	P0AC30	0	Negative Genetic;Positive Genetic
P0A9A6	P0ABH0	0	Negative Genetic
P0A9A6	P0ABG7	0	Positive Genetic
P0A9A6	P0AAI3	0	Positive Genetic
P0A9A6	P0A9X4	0	Negative Genetic
P0A988	P60240	0	Positive Genetic
P0A988	P28631	0	Positive Genetic
P0A988	P28630	0	Negative Genetic
P0A988	P20083	0	Negative Genetic
P0A988	P15042	0	Positive Genetic
P0A988	P0AES4	0	Positive Genetic
P0A988	P0ACB0	0	Positive Genetic
P0A988	P0ABS8	0	Positive Genetic
P0A988	P0A9A6	0	Positive Genetic
P0A978	P36995	0	Positive Genetic
P0A968	Q46865	0	Negative Genetic
P0A968	Q46864	0	Negative Genetic
P0A964	P50466	0	Negative Genetic
P0A964	P33135	0	Negative Genetic
P0A964	P15070	0	Negative Genetic
P0A964	P0AEC3	0	Negative Genetic
P0A964	P0AC05	0	Negative Genetic
P0A964	P0ABX8	0	Negative Genetic
P0A953	P0AEK2	0	Positive Genetic
P0A953	P0AAI9	0	Positive Genetic
P0A940	P25714	0	Negative Genetic
P0A940	P0AGA2	0	Negative Genetic
P0A940	P0AG86	0	Positive Genetic
P0A940	P0AEG4	0	Positive Genetic
P0A940	P0ADY1	0	Positive Genetic
P0A940	P0ADV9	0	Positive Genetic
P0A940	P0ABV6	0	Positive Genetic
P0A940	P0ABU9	0	Positive Genetic
P0A937	P31554	0	Positive Genetic
P0A937	P0ADC1	0	Positive Genetic
P0A937	P0ABZ6	0	Negative Genetic
P0A937	P0A940	0	Positive Genetic
P0A930	P76373	0	Negative Genetic
P0A930	P27243	0	Positive Genetic
P0A930	P0AAA7	0	Negative Genetic
P0A927	P46481	0	Negative Genetic
P0A924	P18200	0	Positive Genetic
P0A921	P31554	0	Negative Genetic
P0A921	P0AF16	0	Positive Genetic
P0A921	P0AC02	0	Negative Genetic
P0A921	P0A940	0	Negative Genetic
P0A917	P37001	0	Negative Genetic
P0A917	P0C0V0	0	Positive Genetic
P0A917	P0ABZ6	0	Positive Genetic
P0A912	P75958	0	Positive Genetic
P0A912	P61320	0	Positive Genetic
P0A912	P0ABV2	0	Positive Genetic
P0A912	P0ABU7	0	Positive Genetic
P0A912	P0AA04	0	Negative Genetic
P0A912	P0A940	0	Positive Genetic
P0A910	P77747	0	Negative Genetic
P0A910	P77211	0	Positive Genetic
P0A910	P69856	0	Negative Genetic
P0A910	P69776	0	Positive Genetic
P0A910	P60723	0	Negative Genetic
P0A910	P39099	0	Negative Genetic
P0A910	P37001	0	Positive Genetic
